Total Run Time,600.031,Early Exit, false,,,,,
Number of Particles of Type 1,300,,,,,,,
Number of Particles of Type 2,0,,,,,,,
Number of Particles of Type 3,0,,,,,,,
Number of Particles of Type 4,0,,,,,,,
Number of Updates,,TotalTime,,,,Frame,Frame Time A,Frame Time B
2,,488.703,,,,9177,0,0.062
1,,488.766,,,,9178,0.015,0.063
1,,488.797,,,,9179,0.032,0.031
1,,488.828,,,,9180,0,0.031
2,,488.875,,,,9181,0.015,0.047
2,,488.938,,,,9182,0,0.063
2,,489.031,,,,9183,0,0.093
2,,489.094,,,,9184,0,0.063
2,,489.156,,,,9185,0,0.062
2,,489.219,,,,9186,0.016,0.063
2,,489.281,,,,9187,0,0.062
2,,489.344,,,,9188,0,0.063
2,,489.422,,,,9189,0,0.078
2,,489.484,,,,9190,0.015,0.062
2,,489.547,,,,9191,0,0.063
2,,489.625,,,,9192,0,0.078
2,,489.688,,,,9193,0,0.063
2,,489.75,,,,9194,0,0.062
2,,489.813,,,,9195,0.016,0.063
2,,489.875,,,,9196,0.031,0.062
2,,489.938,,,,9197,0,0.063
2,,490.016,,,,9198,0,0.078
2,,490.078,,,,9199,0,0.062
2,,490.141,,,,9200,0.016,0.063
2,,490.203,,,,9201,0,0.062
1,,490.266,,,,9202,0,0.063
1,,490.297,,,,9203,0,0.031
2,,490.344,,,,9204,0,0.047
2,,490.406,,,,9205,0.016,0.062
2,,490.469,,,,9206,0,0.063
1,,490.531,,,,9207,0,0.062
1,,490.563,,,,9208,0,0.032
2,,490.609,,,,9209,0.015,0.046
2,,490.672,,,,9210,0,0.063
2,,490.734,,,,9211,0,0.062
1,,490.797,,,,9212,0,0.063
1,,490.828,,,,9213,0,0.031
2,,490.875,,,,9214,0.016,0.047
2,,490.938,,,,9215,0.031,0.063
2,,491,,,,9216,0,0.062
1,,491.063,,,,9217,0,0.063
1,,491.094,,,,9218,0,0.031
1,,491.125,,,,9219,0.016,0.031
2,,491.172,,,,9220,0,0.047
2,,491.234,,,,9221,0,0.062
1,,491.297,,,,9222,0,0.063
1,,491.328,,,,9223,0,0.031
1,,491.359,,,,9224,0.015,0.031
1,,491.391,,,,9225,0,0.032
2,,491.438,,,,9226,0,0.047
2,,491.5,,,,9227,0,0.062
1,,491.563,,,,9228,0.016,0.063
1,,491.594,,,,9229,0,0.031
1,,491.625,,,,9230,0,0.031
2,,491.672,,,,9231,0,0.047
2,,491.734,,,,9232,0,0.062
1,,491.797,,,,9233,0.016,0.063
1,,491.828,,,,9234,0,0.031
2,,491.875,,,,9235,0,0.047
2,,491.938,,,,9236,0,0.063
2,,492,,,,9237,0.015,0.062
1,,492.063,,,,9238,0.031,0.063
1,,492.094,,,,9239,0,0.031
1,,492.125,,,,9240,0,0.031
2,,492.172,,,,9241,0,0.047
2,,492.234,,,,9242,0.016,0.062
1,,492.297,,,,9243,0,0.063
1,,492.328,,,,9244,0,0.031
2,,492.375,,,,9245,0,0.047
2,,492.438,,,,9246,0,0.063
2,,492.516,,,,9247,0.016,0.078
2,,492.578,,,,9248,0,0.062
2,,492.641,,,,9249,0,0.063
2,,492.703,,,,9250,0,0.062
2,,492.781,,,,9251,0.015,0.078
2,,492.844,,,,9252,0,0.063
2,,492.906,,,,9253,0,0.062
2,,492.969,,,,9254,0,0.063
2,,493.047,,,,9255,0,0.078
2,,493.109,,,,9256,0.016,0.062
2,,493.172,,,,9257,0.031,0.063
2,,493.25,,,,9258,0,0.078
2,,493.313,,,,9259,0,0.063
2,,493.375,,,,9260,0,0.062
2,,493.438,,,,9261,0.016,0.063
2,,493.5,,,,9262,0,0.062
1,,493.563,,,,9263,0,0.063
2,,493.609,,,,9264,0,0.046
2,,493.672,,,,9265,0,0.063
2,,493.734,,,,9266,0.015,0.062
1,,493.797,,,,9267,0,0.063
1,,493.828,,,,9268,0,0.031
2,,493.875,,,,9269,0,0.047
2,,493.938,,,,9270,0,0.063
2,,494,,,,9271,0.016,0.062
1,,494.063,,,,9272,0,0.063
1,,494.094,,,,9273,0,0.031
2,,494.141,,,,9274,0.016,0.047
2,,494.203,,,,9275,0,0.062
1,,494.266,,,,9276,0,0.063
1,,494.297,,,,9277,0.015,0.031
1,,494.328,,,,9278,0.032,0.031
2,,494.375,,,,9279,0,0.047
2,,494.438,,,,9280,0,0.063
2,,494.5,,,,9281,0.015,0.062
1,,494.563,,,,9282,0,0.063
2,,494.609,,,,9283,0,0.046
2,,494.672,,,,9284,0,0.063
2,,494.734,,,,9285,0,0.062
1,,494.797,,,,9286,0.016,0.063
1,,494.828,,,,9287,0,0.031
2,,494.875,,,,9288,0,0.047
2,,494.953,,,,9289,0,0.078
2,,495.016,,,,9290,0,0.063
2,,495.078,,,,9291,0.015,0.062
2,,495.141,,,,9292,0,0.063
2,,495.203,,,,9293,0,0.062
2,,495.281,,,,9294,0,0.078
2,,495.344,,,,9295,0.016,0.063
2,,495.406,,,,9296,0.031,0.062
2,,495.469,,,,9297,0,0.063
1,,495.531,,,,9298,0,0.062
1,,495.563,,,,9299,0,0.032
2,,495.609,,,,9300,0.016,0.046
2,,495.672,,,,9301,0,0.063
2,,495.734,,,,9302,0,0.062
1,,495.797,,,,9303,0,0.063
1,,495.828,,,,9304,0,0.031
1,,495.859,,,,9305,0.016,0.031
2,,495.906,,,,9306,0,0.047
2,,495.969,,,,9307,0,0.063
1,,496.031,,,,9308,0,0.062
2,,496.078,,,,9309,0,0.047
2,,496.141,,,,9310,0.015,0.063
2,,496.203,,,,9311,0,0.062
1,,496.266,,,,9312,0,0.063
2,,496.313,,,,9313,0,0.047
2,,496.375,,,,9314,0.016,0.062
2,,496.438,,,,9315,0.031,0.063
2,,496.5,,,,9316,0,0.062
1,,496.563,,,,9317,0,0.063
1,,496.594,,,,9318,0,0.031
2,,496.641,,,,9319,0.016,0.047
2,,496.703,,,,9320,0,0.062
1,,496.766,,,,9321,0,0.063
1,,496.797,,,,9322,0,0.031
1,,496.828,,,,9323,0.015,0.031
1,,496.859,,,,9324,0,0.031
1,,496.891,,,,9325,0,0.032
2,,496.938,,,,9326,0,0.047
2,,497,,,,9327,0,0.062
1,,497.063,,,,9328,0.016,0.063
1,,497.094,,,,9329,0,0.031
1,,497.125,,,,9330,0,0.031
2,,497.172,,,,9331,0,0.047
2,,497.234,,,,9332,0,0.062
1,,497.297,,,,9333,0.016,0.063
1,,497.328,,,,9334,0,0.031
1,,497.359,,,,9335,0,0.031
2,,497.406,,,,9336,0,0.047
2,,497.469,,,,9337,0.015,0.063
1,,497.531,,,,9338,0.031,0.062
1,,497.563,,,,9339,0,0.032
1,,497.594,,,,9340,0,0.031
2,,497.641,,,,9341,0,0.047
2,,497.703,,,,9342,0.016,0.062
1,,497.766,,,,9343,0,0.063
1,,497.797,,,,9344,0,0.031
2,,497.844,,,,9345,0,0.047
2,,497.906,,,,9346,0,0.062
2,,497.969,,,,9347,0.016,0.063
2,,498.047,,,,9348,0,0.078
2,,498.109,,,,9349,0,0.062
2,,498.172,,,,9350,0,0.063
2,,498.234,,,,9351,0.015,0.062
1,,498.297,,,,9352,0,0.063
1,,498.328,,,,9353,0,0.031
2,,498.375,,,,9354,0,0.047
2,,498.438,,,,9355,0,0.063
2,,498.5,,,,9356,0.016,0.062
1,,498.563,,,,9357,0.031,0.063
1,,498.594,,,,9358,0,0.031
2,,498.641,,,,9359,0,0.047
2,,498.703,,,,9360,0.016,0.062
1,,498.766,,,,9361,0,0.063
1,,498.797,,,,9362,0,0.031
1,,498.828,,,,9363,0,0.031
2,,498.875,,,,9364,0,0.047
2,,498.953,,,,9365,0.015,0.078
2,,499.031,,,,9366,0,0.078
3,,499.109,,,,9367,0,0.078
3,,499.203,,,,9368,0,0.094
2,,499.297,,,,9369,0,0.094
3,,499.375,,,,9370,0.016,0.078
3,,499.469,,,,9371,0,0.094
2,,499.563,,,,9372,0,0.094
2,,499.625,,,,9373,0,0.062
3,,499.703,,,,9374,0.016,0.078
2,,499.797,,,,9375,0,0.094
2,,499.859,,,,9376,0,0.062
2,,499.922,,,,9377,0,0.063
2,,499.984,,,,9378,0,0.062
2,,500.047,,,,9379,0.015,0.063
2,,500.125,,,,9380,0.032,0.078
2,,500.188,,,,9381,0,0.063
2,,500.25,,,,9382,0,0.062
2,,500.328,,,,9383,0,0.078
2,,500.391,,,,9384,0.015,0.063
2,,500.453,,,,9385,0,0.062
2,,500.516,,,,9386,0,0.063
2,,500.594,,,,9387,0,0.078
2,,500.656,,,,9388,0.016,0.062
2,,500.719,,,,9389,0,0.063
2,,500.781,,,,9390,0,0.062
2,,500.844,,,,9391,0,0.063
2,,500.906,,,,9392,0,0.062
2,,500.969,,,,9393,0.015,0.063
1,,501.031,,,,9394,0,0.062
2,,501.078,,,,9395,0,0.047
2,,501.141,,,,9396,0,0.063
2,,501.219,,,,9397,0,0.078
2,,501.281,,,,9398,0.016,0.062
2,,501.344,,,,9399,0.031,0.063
2,,501.406,,,,9400,0,0.062
2,,501.469,,,,9401,0.016,0.063
2,,501.547,,,,9402,0,0.078
2,,501.609,,,,9403,0,0.062
2,,501.672,,,,9404,0,0.063
2,,501.734,,,,9405,0,0.062
2,,501.813,,,,9406,0.016,0.079
2,,501.875,,,,9407,0,0.062
2,,501.938,,,,9408,0,0.063
2,,502,,,,9409,0,0.062
1,,502.063,,,,9410,0,0.063
2,,502.109,,,,9411,0.015,0.046
2,,502.172,,,,9412,0,0.063
2,,502.234,,,,9413,0,0.062
1,,502.297,,,,9414,0,0.063
2,,502.344,,,,9415,0,0.047
2,,502.406,,,,9416,0.016,0.062
2,,502.469,,,,9417,0.031,0.063
2,,502.547,,,,9418,0,0.078
2,,502.609,,,,9419,0,0.062
2,,502.672,,,,9420,0,0.063
2,,502.734,,,,9421,0.016,0.062
1,,502.797,,,,9422,0,0.063
1,,502.828,,,,9423,0,0.031
1,,502.859,,,,9424,0,0.031
2,,502.906,,,,9425,0.015,0.047
2,,502.969,,,,9426,0,0.063
1,,503.031,,,,9427,0,0.062
2,,503.078,,,,9428,0,0.047
2,,503.141,,,,9429,0,0.063
2,,503.203,,,,9430,0.016,0.062
1,,503.266,,,,9431,0,0.063
1,,503.297,,,,9432,0,0.031
1,,503.328,,,,9433,0,0.031
2,,503.375,,,,9434,0,0.047
2,,503.438,,,,9435,0.016,0.063
2,,503.5,,,,9436,0,0.062
1,,503.563,,,,9437,0,0.063
2,,503.609,,,,9438,0,0.046
2,,503.672,,,,9439,0,0.063
2,,503.734,,,,9440,0.015,0.062
1,,503.797,,,,9441,0.031,0.063
1,,503.828,,,,9442,0,0.031
1,,503.859,,,,9443,0,0.031
2,,503.906,,,,9444,0.016,0.047
2,,503.969,,,,9445,0,0.063
1,,504.031,,,,9446,0,0.062
1,,504.063,,,,9447,0,0.032
1,,504.094,,,,9448,0,0.031
2,,504.141,,,,9449,0.016,0.047
2,,504.203,,,,9450,0,0.062
1,,504.266,,,,9451,0,0.063
1,,504.297,,,,9452,0,0.031
2,,504.344,,,,9453,0,0.047
2,,504.406,,,,9454,0.015,0.062
2,,504.469,,,,9455,0,0.063
1,,504.531,,,,9456,0,0.062
1,,504.563,,,,9457,0,0.032
2,,504.609,,,,9458,0.016,0.046
2,,504.688,,,,9459,0.031,0.079
2,,504.75,,,,9460,0,0.062
2,,504.813,,,,9461,0,0.063
2,,504.875,,,,9462,0,0.062
2,,504.938,,,,9463,0.016,0.063
2,,505,,,,9464,0,0.062
2,,505.078,,,,9465,0,0.078
2,,505.141,,,,9466,0,0.063
2,,505.203,,,,9467,0,0.062
1,,505.266,,,,9468,0.015,0.063
1,,505.297,,,,9469,0,0.031
2,,505.344,,,,9470,0,0.047
2,,505.406,,,,9471,0,0.062
2,,505.469,,,,9472,0,0.063
1,,505.531,,,,9473,0.016,0.062
1,,505.563,,,,9474,0,0.032
1,,505.594,,,,9475,0,0.031
2,,505.641,,,,9476,0,0.047
2,,505.703,,,,9477,0,0.062
1,,505.766,,,,9478,0.016,0.063
1,,505.797,,,,9479,0,0.031
1,,505.828,,,,9480,0,0.031
2,,505.875,,,,9481,0,0.047
2,,505.938,,,,9482,0.015,0.063
2,,506,,,,9483,0.032,0.062
1,,506.063,,,,9484,0,0.063
1,,506.094,,,,9485,0,0.031
2,,506.141,,,,9486,0,0.047
2,,506.203,,,,9487,0.015,0.062
1,,506.266,,,,9488,0,0.063
1,,506.297,,,,9489,0,0.031
2,,506.344,,,,9490,0,0.047
2,,506.406,,,,9491,0,0.062
2,,506.469,,,,9492,0.016,0.063
1,,506.531,,,,9493,0,0.062
1,,506.563,,,,9494,0,0.032
2,,506.609,,,,9495,0.015,0.046
2,,506.672,,,,9496,0,0.063
2,,506.734,,,,9497,0,0.062
1,,506.797,,,,9498,0,0.063
2,,506.844,,,,9499,0,0.047
2,,506.906,,,,9500,0.016,0.062
2,,506.969,,,,9501,0.031,0.063
1,,507.031,,,,9502,0,0.062
2,,507.078,,,,9503,0,0.047
2,,507.141,,,,9504,0.016,0.063
2,,507.203,,,,9505,0,0.062
1,,507.266,,,,9506,0,0.063
1,,507.297,,,,9507,0,0.031
1,,507.328,,,,9508,0,0.031
1,,507.359,,,,9509,0.016,0.031
2,,507.406,,,,9510,0,0.047
2,,507.469,,,,9511,0,0.063
1,,507.531,,,,9512,0,0.062
2,,507.578,,,,9513,0,0.047
2,,507.656,,,,9514,0.015,0.078
2,,507.719,,,,9515,0,0.063
2,,507.781,,,,9516,0,0.062
2,,507.844,,,,9517,0,0.063
2,,507.906,,,,9518,0,0.062
2,,507.984,,,,9519,0.016,0.078
2,,508.047,,,,9520,0.031,0.063
2,,508.109,,,,9521,0,0.062
2,,508.172,,,,9522,0,0.063
2,,508.234,,,,9523,0.016,0.062
1,,508.297,,,,9524,0,0.063
2,,508.344,,,,9525,0,0.047
2,,508.406,,,,9526,0,0.062
2,,508.469,,,,9527,0.015,0.063
1,,508.531,,,,9528,0,0.062
1,,508.563,,,,9529,0,0.032
2,,508.609,,,,9530,0,0.046
2,,508.672,,,,9531,0,0.063
2,,508.734,,,,9532,0.016,0.062
1,,508.797,,,,9533,0,0.063
1,,508.828,,,,9534,0,0.031
1,,508.859,,,,9535,0,0.031
1,,508.891,,,,9536,0,0.032
2,,508.938,,,,9537,0.016,0.047
2,,509,,,,9538,0,0.062
2,,509.078,,,,9539,0,0.078
2,,509.141,,,,9540,0,0.063
2,,509.219,,,,9541,0.015,0.078
2,,509.281,,,,9542,0.031,0.062
2,,509.344,,,,9543,0,0.063
2,,509.406,,,,9544,0,0.062
2,,509.469,,,,9545,0,0.063
1,,509.531,,,,9546,0.016,0.062
2,,509.578,,,,9547,0,0.047
2,,509.641,,,,9548,0,0.063
2,,509.703,,,,9549,0,0.062
1,,509.766,,,,9550,0.016,0.063
1,,509.797,,,,9551,0,0.031
2,,509.844,,,,9552,0,0.047
2,,509.906,,,,9553,0,0.062
2,,509.969,,,,9554,0,0.063
1,,510.031,,,,9555,0.015,0.062
1,,510.063,,,,9556,0,0.032
1,,510.094,,,,9557,0,0.031
2,,510.141,,,,9558,0,0.047
2,,510.203,,,,9559,0,0.062
1,,510.266,,,,9560,0.016,0.063
1,,510.297,,,,9561,0.031,0.031
1,,510.328,,,,9562,0,0.031
1,,510.359,,,,9563,0,0.031
2,,510.406,,,,9564,0.016,0.047
2,,510.469,,,,9565,0,0.063
1,,510.531,,,,9566,0,0.062
1,,510.563,,,,9567,0,0.032
2,,510.609,,,,9568,0,0.046
2,,510.672,,,,9569,0.015,0.063
2,,510.734,,,,9570,0,0.062
1,,510.797,,,,9571,0,0.063
1,,510.828,,,,9572,0,0.031
2,,510.875,,,,9573,0.016,0.047
2,,510.938,,,,9574,0,0.063
2,,511,,,,9575,0,0.062
1,,511.063,,,,9576,0,0.063
1,,511.094,,,,9577,0,0.031
1,,511.125,,,,9578,0.016,0.031
2,,511.172,,,,9579,0,0.047
2,,511.234,,,,9580,0,0.062
1,,511.297,,,,9581,0,0.063
1,,511.328,,,,9582,0,0.031
1,,511.359,,,,9583,0.015,0.031
2,,511.406,,,,9584,0.032,0.047
2,,511.469,,,,9585,0,0.063
1,,511.531,,,,9586,0,0.062
1,,511.563,,,,9587,0.015,0.032
1,,511.594,,,,9588,0,0.031
2,,511.641,,,,9589,0,0.047
2,,511.703,,,,9590,0,0.062
1,,511.766,,,,9591,0,0.063
1,,511.797,,,,9592,0.016,0.031
1,,511.828,,,,9593,0,0.031
1,,511.859,,,,9594,0,0.031
2,,511.906,,,,9595,0,0.047
2,,511.969,,,,9596,0,0.063
2,,512.047,,,,9597,0.015,0.078
2,,512.109,,,,9598,0,0.062
2,,512.172,,,,9599,0,0.063
2,,512.234,,,,9600,0,0.062
1,,512.297,,,,9601,0.016,0.063
1,,512.328,,,,9602,0.031,0.031
1,,512.359,,,,9603,0,0.031
2,,512.406,,,,9604,0,0.047
2,,512.469,,,,9605,0,0.063
2,,512.547,,,,9606,0.016,0.078
2,,512.609,,,,9607,0,0.062
2,,512.672,,,,9608,0,0.063
2,,512.734,,,,9609,0,0.062
1,,512.797,,,,9610,0.016,0.063
1,,512.828,,,,9611,0,0.031
2,,512.875,,,,9612,0,0.047
2,,512.938,,,,9613,0,0.063
2,,513,,,,9614,0,0.062
1,,513.063,,,,9615,0.015,0.063
1,,513.094,,,,9616,0,0.031
1,,513.125,,,,9617,0,0.031
2,,513.172,,,,9618,0,0.047
2,,513.234,,,,9619,0,0.062
1,,513.297,,,,9620,0.016,0.063
1,,513.328,,,,9621,0.031,0.031
2,,513.375,,,,9622,0,0.047
2,,513.438,,,,9623,0,0.063
2,,513.5,,,,9624,0.016,0.062
1,,513.563,,,,9625,0,0.063
1,,513.594,,,,9626,0,0.031
1,,513.625,,,,9627,0,0.031
2,,513.672,,,,9628,0,0.047
2,,513.734,,,,9629,0.015,0.062
1,,513.797,,,,9630,0,0.063
1,,513.828,,,,9631,0,0.031
2,,513.875,,,,9632,0,0.047
2,,513.953,,,,9633,0,0.078
2,,514.016,,,,9634,0.016,0.063
2,,514.078,,,,9635,0,0.062
2,,514.141,,,,9636,0,0.063
2,,514.203,,,,9637,0,0.062
2,,514.281,,,,9638,0,0.078
2,,514.344,,,,9639,0.016,0.063
2,,514.406,,,,9640,0,0.062
2,,514.469,,,,9641,0,0.063
1,,514.531,,,,9642,0,0.062
2,,514.578,,,,9643,0,0.047
2,,514.641,,,,9644,0.015,0.063
2,,514.703,,,,9645,0.031,0.062
2,,514.781,,,,9646,0,0.078
2,,514.844,,,,9647,0.016,0.063
2,,514.906,,,,9648,0,0.062
2,,514.969,,,,9649,0,0.063
2,,515.047,,,,9650,0,0.078
2,,515.109,,,,9651,0.016,0.062
2,,515.172,,,,9652,0,0.063
2,,515.234,,,,9653,0,0.062
1,,515.297,,,,9654,0,0.063
2,,515.344,,,,9655,0,0.047
2,,515.406,,,,9656,0.015,0.062
2,,515.469,,,,9657,0,0.063
1,,515.531,,,,9658,0,0.062
1,,515.563,,,,9659,0,0.032
2,,515.609,,,,9660,0,0.046
2,,515.672,,,,9661,0.016,0.063
2,,515.734,,,,9662,0.031,0.062
1,,515.797,,,,9663,0,0.063
1,,515.828,,,,9664,0,0.031
2,,515.875,,,,9665,0.016,0.047
2,,515.938,,,,9666,0,0.063
2,,516,,,,9667,0,0.062
1,,516.063,,,,9668,0,0.063
1,,516.094,,,,9669,0,0.031
1,,516.125,,,,9670,0.015,0.031
2,,516.172,,,,9671,0,0.047
2,,516.25,,,,9672,0,0.078
2,,516.313,,,,9673,0,0.063
2,,516.375,,,,9674,0,0.062
2,,516.438,,,,9675,0.016,0.063
2,,516.516,,,,9676,0,0.078
2,,516.578,,,,9677,0,0.062
2,,516.641,,,,9678,0,0.063
2,,516.703,,,,9679,0,0.062
1,,516.766,,,,9680,0.016,0.063
1,,516.797,,,,9681,0,0.031
2,,516.844,,,,9682,0,0.047
2,,516.906,,,,9683,0,0.062
2,,516.969,,,,9684,0,0.063
1,,517.031,,,,9685,0.015,0.062
1,,517.063,,,,9686,0.032,0.032
2,,517.109,,,,9687,0,0.046
2,,517.172,,,,9688,0,0.063
2,,517.234,,,,9689,0.015,0.062
1,,517.297,,,,9690,0,0.063
1,,517.328,,,,9691,0,0.031
1,,517.359,,,,9692,0,0.031
2,,517.406,,,,9693,0,0.047
2,,517.469,,,,9694,0.016,0.063
1,,517.531,,,,9695,0,0.062
1,,517.563,,,,9696,0,0.032
1,,517.594,,,,9697,0,0.031
1,,517.625,,,,9698,0.015,0.031
2,,517.672,,,,9699,0,0.047
2,,517.734,,,,9700,0,0.062
1,,517.797,,,,9701,0,0.063
2,,517.844,,,,9702,0,0.047
2,,517.906,,,,9703,0.016,0.062
2,,517.969,,,,9704,0.031,0.063
2,,518.047,,,,9705,0,0.078
2,,518.109,,,,9706,0.016,0.062
2,,518.172,,,,9707,0,0.063
2,,518.234,,,,9708,0,0.062
1,,518.297,,,,9709,0,0.063
2,,518.344,,,,9710,0.016,0.047
2,,518.406,,,,9711,0,0.062
2,,518.469,,,,9712,0,0.063
1,,518.531,,,,9713,0,0.062
1,,518.563,,,,9714,0,0.032
2,,518.609,,,,9715,0.015,0.046
2,,518.672,,,,9716,0,0.063
2,,518.734,,,,9717,0,0.062
1,,518.797,,,,9718,0,0.063
1,,518.828,,,,9719,0,0.031
1,,518.859,,,,9720,0.016,0.031
1,,518.891,,,,9721,0.031,0.032
2,,518.938,,,,9722,0,0.047
2,,519,,,,9723,0,0.062
1,,519.063,,,,9724,0,0.063
2,,519.109,,,,9725,0.016,0.046
2,,519.188,,,,9726,0,0.079
2,,519.25,,,,9727,0,0.062
2,,519.313,,,,9728,0,0.063
2,,519.375,,,,9729,0.015,0.062
2,,519.438,,,,9730,0,0.063
2,,519.5,,,,9731,0,0.062
2,,519.578,,,,9732,0,0.078
2,,519.641,,,,9733,0,0.063
2,,519.703,,,,9734,0.016,0.062
2,,519.781,,,,9735,0,0.078
2,,519.844,,,,9736,0,0.063
2,,519.906,,,,9737,0.016,0.062
2,,519.969,,,,9738,0,0.063
1,,520.031,,,,9739,0,0.062
2,,520.078,,,,9740,0.015,0.047
2,,520.141,,,,9741,0.031,0.063
2,,520.203,,,,9742,0,0.062
1,,520.266,,,,9743,0,0.063
2,,520.313,,,,9744,0.016,0.047
2,,520.375,,,,9745,0,0.062
2,,520.438,,,,9746,0,0.063
2,,520.5,,,,9747,0,0.062
1,,520.563,,,,9748,0,0.063
1,,520.594,,,,9749,0.016,0.031
2,,520.641,,,,9750,0,0.047
2,,520.703,,,,9751,0,0.062
1,,520.766,,,,9752,0,0.063
1,,520.797,,,,9753,0,0.031
1,,520.828,,,,9754,0.015,0.031
1,,520.859,,,,9755,0,0.031
2,,520.906,,,,9756,0,0.047
2,,520.969,,,,9757,0,0.063
1,,521.031,,,,9758,0.016,0.062
1,,521.063,,,,9759,0.031,0.032
2,,521.109,,,,9760,0,0.046
2,,521.172,,,,9761,0,0.063
2,,521.234,,,,9762,0,0.062
1,,521.297,,,,9763,0.016,0.063
1,,521.328,,,,9764,0,0.031
1,,521.359,,,,9765,0,0.031
1,,521.391,,,,9766,0,0.032
2,,521.438,,,,9767,0.015,0.047
2,,521.5,,,,9768,0,0.062
1,,521.563,,,,9769,0,0.063
1,,521.594,,,,9770,0,0.031
1,,521.625,,,,9771,0,0.031
1,,521.656,,,,9772,0.016,0.031
2,,521.703,,,,9773,0,0.047
1,,521.766,,,,9774,0,0.063
1,,521.797,,,,9775,0,0.031
1,,521.828,,,,9776,0,0.031
1,,521.859,,,,9777,0.016,0.031
2,,521.906,,,,9778,0,0.047
2,,521.969,,,,9779,0,0.063
1,,522.031,,,,9780,0,0.062
1,,522.063,,,,9781,0.015,0.032
2,,522.109,,,,9782,0.032,0.046
2,,522.172,,,,9783,0,0.063
2,,522.234,,,,9784,0,0.062
1,,522.297,,,,9785,0,0.063
1,,522.328,,,,9786,0.015,0.031
1,,522.359,,,,9787,0,0.031
2,,522.406,,,,9788,0,0.047
2,,522.469,,,,9789,0,0.063
1,,522.531,,,,9790,0,0.062
1,,522.563,,,,9791,0.016,0.032
1,,522.594,,,,9792,0,0.031
2,,522.641,,,,9793,0,0.047
2,,522.703,,,,9794,0,0.062
1,,522.766,,,,9795,0,0.063
1,,522.797,,,,9796,0.015,0.031
1,,522.828,,,,9797,0,0.031
2,,522.875,,,,9798,0,0.047
2,,522.938,,,,9799,0,0.063
2,,523,,,,9800,0.016,0.062
1,,523.063,,,,9801,0.031,0.063
1,,523.094,,,,9802,0,0.031
2,,523.141,,,,9803,0,0.047
2,,523.203,,,,9804,0,0.062
1,,523.266,,,,9805,0.016,0.063
1,,523.297,,,,9806,0,0.031
1,,523.328,,,,9807,0,0.031
1,,523.359,,,,9808,0,0.031
2,,523.406,,,,9809,0.016,0.047
2,,523.469,,,,9810,0,0.063
2,,523.547,,,,9811,0,0.078
2,,523.609,,,,9812,0,0.062
2,,523.672,,,,9813,0,0.063
2,,523.734,,,,9814,0.015,0.062
1,,523.797,,,,9815,0,0.063
1,,523.828,,,,9816,0,0.031
2,,523.875,,,,9817,0.016,0.047
2,,523.938,,,,9818,0.031,0.063
2,,524,,,,9819,0,0.062
1,,524.063,,,,9820,0,0.063
2,,524.109,,,,9821,0,0.046
2,,524.172,,,,9822,0.016,0.063
2,,524.234,,,,9823,0,0.062
1,,524.297,,,,9824,0,0.063
2,,524.344,,,,9825,0,0.047
2,,524.406,,,,9826,0,0.062
2,,524.469,,,,9827,0.015,0.063
1,,524.531,,,,9828,0,0.062
1,,524.563,,,,9829,0,0.032
2,,524.609,,,,9830,0,0.046
2,,524.672,,,,9831,0,0.063
2,,524.734,,,,9832,0.016,0.062
1,,524.797,,,,9833,0,0.063
1,,524.828,,,,9834,0,0.031
2,,524.875,,,,9835,0,0.047
2,,524.938,,,,9836,0,0.063
2,,525,,,,9837,0.016,0.062
1,,525.063,,,,9838,0,0.063
2,,525.109,,,,9839,0,0.046
2,,525.172,,,,9840,0,0.063
2,,525.234,,,,9841,0,0.062
1,,525.297,,,,9842,0.015,0.063
2,,525.344,,,,9843,0.031,0.047
2,,525.406,,,,9844,0,0.062
2,,525.469,,,,9845,0,0.063
1,,525.531,,,,9846,0,0.062
1,,525.563,,,,9847,0.016,0.032
1,,525.594,,,,9848,0,0.031
1,,525.625,,,,9849,0,0.031
2,,525.672,,,,9850,0,0.047
2,,525.734,,,,9851,0.016,0.062
1,,525.797,,,,9852,0,0.063
1,,525.828,,,,9853,0,0.031
1,,525.859,,,,9854,0,0.031
1,,525.891,,,,9855,0,0.032
1,,525.922,,,,9856,0.015,0.031
2,,525.969,,,,9857,0,0.047
1,,526.031,,,,9858,0,0.062
1,,526.063,,,,9859,0,0.032
1,,526.094,,,,9860,0.016,0.031
1,,526.125,,,,9861,0.031,0.031
2,,526.172,,,,9862,0,0.047
2,,526.234,,,,9863,0,0.062
1,,526.297,,,,9864,0,0.063
1,,526.328,,,,9865,0.016,0.031
1,,526.359,,,,9866,0,0.031
2,,526.406,,,,9867,0,0.047
2,,526.469,,,,9868,0,0.063
1,,526.531,,,,9869,0,0.062
1,,526.563,,,,9870,0.015,0.032
2,,526.609,,,,9871,0,0.046
2,,526.672,,,,9872,0,0.063
2,,526.734,,,,9873,0,0.062
1,,526.797,,,,9874,0.016,0.063
1,,526.828,,,,9875,0,0.031
1,,526.859,,,,9876,0,0.031
2,,526.906,,,,9877,0,0.047
2,,526.969,,,,9878,0,0.063
1,,527.031,,,,9879,0.016,0.062
1,,527.063,,,,9880,0,0.032
1,,527.094,,,,9881,0,0.031
1,,527.125,,,,9882,0,0.031
2,,527.172,,,,9883,0,0.047
2,,527.234,,,,9884,0.015,0.062
1,,527.297,,,,9885,0.032,0.063
1,,527.328,,,,9886,0,0.031
